file_name,cluster,n_origin_chr,origin_chr,n_path_karsim,n_path_omkar,total_alignment_cost,alignment_costs,event_chr,is_event_cluster,n_event_chr,segment_distance,segment_distance_improvement,approximated_distance,n_approximated_edges,karsim_missed_transition,omkar_missed_transition,unaccounted_distance,log10_unaccounted_distance,total_missed_transition
23X_STS_r2,7,1,['Chr11'],2,2,14112,"[7056, 7056]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr10', 'Chr12', 'Chr13', 'Chr20', 'ChrX']",False,0,14112,0,34110,2,0,0,0,0.0,0
23X_STS_r2,8,2,"['Chr10', 'Chr12']",4,4,61673848,"[30459649, 22840, 3138974, 28052385]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr10', 'Chr12', 'Chr13', 'Chr20', 'ChrX']",True,2,5546500,56127348,95885,14,4,6,5450615,6.736445507054199,10
23X_STS_r2,9,2,"['Chr7', 'Chr13']",4,4,177339696,"[88676655, 988, 9437, 88652616]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr10', 'Chr12', 'Chr13', 'Chr20', 'ChrX']",True,2,6426,177333270,47904,6,1,5,0,0.0,6
23X_Xp11_22_Microduplication_r2,0,1,['Chr2'],2,2,4342,"[2171, 2171]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",False,0,4342,0,24340,2,0,0,0,0.0,0
23X_Xp11_22_Microduplication_r2,1,1,['Chr5'],2,2,11088,"[5544, 5544]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",False,0,11088,0,0,0,0,2,11088,4.044853217267732,2
23X_Xp11_22_Microduplication_r2,10,1,['Chr15'],2,2,161972318,"[161951914, 20404]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",True,1,161972314,4,30402,3,1,4,161941912,8.209359262556237,5
23X_Xp11_22_Microduplication_r2,11,1,['Chr16'],2,2,7186,"[3593, 3593]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",False,0,7186,0,0,0,0,2,7186,3.8564872128686307,2
23X_Xp11_22_Microduplication_r2,12,5,"['Chr1', 'Chr3', 'Chr4', 'Chr9', 'Chr17']",10,10,759362242,"[76784038, 223558724, 14345, 140467547, 231727618, 1990, 58693556, 252, 19311, 28094861]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",True,5,84773496,674588746,118868,28,8,13,84654628,7.927650705621812,21
23X_Xp11_22_Microduplication_r2,13,1,['Chr18'],2,2,13820,"[6910, 6910]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",False,0,13820,0,0,0,0,2,13820,4.14050804303818,2
23X_Xp11_22_Microduplication_r2,14,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",False,0,3800,0,23798,2,0,0,0,0.0,0
23X_Xp11_22_Microduplication_r2,15,1,['Chr20'],2,2,1127748,"[1127300, 448]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",True,1,1127746,2,0,0,2,2,1127746,6.052211295374263,4
23X_Xp11_22_Microduplication_r2,16,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",False,0,5504,0,25502,2,0,0,0,0.0,0
23X_Xp11_22_Microduplication_r2,17,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",False,0,5760,0,25758,2,0,0,0,0.0,0
23X_Xp11_22_Microduplication_r2,18,1,['ChrX'],2,2,102203,"[76082, 26121]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",True,1,102203,0,142199,10,0,0,0,0.0,0
23X_Xp11_22_Microduplication_r2,2,1,['Chr6'],2,2,12162,"[6081, 6081]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",False,0,12162,0,0,0,0,2,12162,4.085004999076652,2
23X_Xp11_22_Microduplication_r2,3,1,['Chr7'],2,2,1976,"[988, 988]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",False,0,1976,0,21974,2,0,0,0,0.0,0
23X_Xp11_22_Microduplication_r2,4,1,['Chr8'],2,1,288951930,"[145018636, 143933294]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",True,1,288951916,14,0,0,2,2,288951916,8.460825578558307,4
23X_Xp11_22_Microduplication_r2,5,1,['Chr11'],2,2,20550,"[13494, 7056]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",True,1,20546,4,37329,4,1,1,0,0.0,2
23X_Xp11_22_Microduplication_r2,6,1,['Chr10'],2,2,123009511,"[123007356, 2155]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",True,1,123009511,0,14558,3,1,1,122994953,8.089887290876629,2
23X_Xp11_22_Microduplication_r2,7,1,['Chr12'],2,2,127542074,"[3200664, 124341410]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",True,1,125193298,2348776,82038,9,3,1,125111260,8.09729639790927,4
23X_Xp11_22_Microduplication_r2,8,1,['Chr13'],2,2,189446269,"[189436406, 9863]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",True,1,189438485,7784,26306,5,1,5,189412179,8.277407900234541,6
23X_Xp11_22_Microduplication_r2,9,1,['Chr14'],2,2,177161437,"[177126620, 34817]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",True,1,177161425,12,23350,4,1,5,177138075,8.248311920789899,6
23Y_12q14_recurrent_microdeletion_r2,0,1,['Chr2'],2,2,62648350,"[59836881, 2811469]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",True,1,57033498,5614852,30208,6,2,3,57003290,7.755899922121817,5
23Y_12q14_recurrent_microdeletion_r2,1,1,['Chr4'],2,2,1468610,"[775702, 692908]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",True,1,1468604,6,72074,8,1,1,1396530,6.145050269571227,2
23Y_12q14_recurrent_microdeletion_r2,10,1,['Chr3'],2,2,46896654,"[46867865, 28789]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",True,1,46896644,10,41944,8,2,2,46854700,7.670753161535127,4
23Y_12q14_recurrent_microdeletion_r2,11,1,['Chr14'],2,2,45472043,"[15450, 45456593]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",True,1,45463713,8330,5015,4,0,2,45458698,7.6576169927723,2
23Y_12q14_recurrent_microdeletion_r2,12,1,['Chr15'],2,2,9358,"[4679, 4679]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",False,0,9358,0,29356,2,0,0,0,0.0,0
23Y_12q14_recurrent_microdeletion_r2,13,1,['Chr16'],2,2,7186,"[3593, 3593]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",False,0,7186,0,0,0,0,2,7186,3.8564872128686307,2
23Y_12q14_recurrent_microdeletion_r2,14,1,['Chr17'],2,2,2096,"[1048, 1048]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",False,0,2096,0,22094,2,0,0,0,0.0,0
23Y_12q14_recurrent_microdeletion_r2,15,1,['Chr18'],2,2,102786,"[58698, 44088]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",True,1,102780,6,79932,7,0,2,22848,4.35884819009608,2
23Y_12q14_recurrent_microdeletion_r2,16,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",False,0,3800,0,23798,2,0,0,0,0.0,0
23Y_12q14_recurrent_microdeletion_r2,17,1,['Chr20'],2,2,896,"[448, 448]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",False,0,896,0,0,0,0,2,896,2.9523080096621253,2
23Y_12q14_recurrent_microdeletion_r2,18,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",False,0,5504,0,25502,2,0,0,0,0.0,0
23Y_12q14_recurrent_microdeletion_r2,19,1,['Chr22'],2,2,7184,"[4304, 2880]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",True,1,7180,4,25758,2,2,2,0,0.0,4
23Y_12q14_recurrent_microdeletion_r2,2,1,['Chr6'],2,2,882147,"[876066, 6081]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",True,1,882143,4,0,0,3,2,882143,5.945538992248531,5
23Y_12q14_recurrent_microdeletion_r2,20,1,['ChrX'],1,1,5282,[5282],"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",False,0,5282,0,15281,1,0,0,0,0.0,0
23Y_12q14_recurrent_microdeletion_r2,21,1,['ChrY'],1,1,5282,[5282],"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",False,0,5282,0,15281,1,0,0,0,0.0,0
23Y_12q14_recurrent_microdeletion_r2,3,2,"['Chr5', 'Chr7']",4,4,301387370,"[151083356, 32998, 1482970, 148788046]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",True,2,3801000,297586370,90660,10,3,6,3710340,6.569413708363877,9
23Y_12q14_recurrent_microdeletion_r2,4,1,['Chr8'],2,2,5020,"[2510, 2510]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",False,0,5020,0,0,0,0,2,5020,3.7007037171450192,2
23Y_12q14_recurrent_microdeletion_r2,5,1,['Chr9'],2,2,504,"[252, 252]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",False,0,504,0,0,0,0,2,504,2.7024305364455254,2
23Y_12q14_recurrent_microdeletion_r2,6,1,['Chr10'],2,2,3696266,"[3694111, 2155]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",True,1,3696262,4,24308,2,2,0,3671954,6.564897231986912,2
23Y_12q14_recurrent_microdeletion_r2,7,1,['Chr11'],2,2,173402,"[140481, 32921]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",True,1,173402,0,81374,6,1,3,92028,4.963919983817257,4
23Y_12q14_recurrent_microdeletion_r2,8,2,"['Chr1', 'Chr12']",4,4,57241317,"[57089264, 19591, 96022, 36440]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",True,2,57229707,11610,280431,27,1,0,56949276,7.755488207235074,1
23Y_12q14_recurrent_microdeletion_r2,9,1,['Chr13'],2,2,4450,"[2225, 2225]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",False,0,4450,0,24448,2,0,0,0,0.0,0
23Y_1q21_recurrent_microdeletion_r2,0,1,['Chr4'],2,2,81217,"[63396, 17821]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",True,1,81217,0,121213,8,0,0,0,0.0,0
23Y_1q21_recurrent_microdeletion_r2,1,1,['Chr5'],2,2,11088,"[5544, 5544]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",False,0,11088,0,0,0,0,2,11088,4.044853217267732,2
23Y_1q21_recurrent_microdeletion_r2,10,1,['Chr15'],2,2,19628,"[14949, 4679]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",True,1,19624,4,34491,4,1,1,0,0.0,2
23Y_1q21_recurrent_microdeletion_r2,11,1,['Chr16'],2,2,1585559,"[1581966, 3593]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",True,1,1585559,0,0,0,1,2,1585559,6.200182407131125,3
23Y_1q21_recurrent_microdeletion_r2,12,1,['Chr17'],2,2,185959,"[147571, 38388]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",True,1,185959,0,76628,6,1,3,109331,5.038743320413317,4
23Y_1q21_recurrent_microdeletion_r2,13,1,['Chr18'],2,2,13820,"[6910, 6910]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",False,0,13820,0,0,0,0,2,13820,4.14050804303818,2
23Y_1q21_recurrent_microdeletion_r2,14,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",False,0,3800,0,23798,2,0,0,0,0.0,0
23Y_1q21_recurrent_microdeletion_r2,15,1,['Chr20'],2,2,896,"[448, 448]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",False,0,896,0,0,0,0,2,896,2.9523080096621253,2
23Y_1q21_recurrent_microdeletion_r2,16,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",False,0,5504,0,25502,2,0,0,0,0.0,0
23Y_1q21_recurrent_microdeletion_r2,17,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",False,0,5760,0,25758,2,0,0,0,0.0,0
23Y_1q21_recurrent_microdeletion_r2,18,1,['ChrX'],1,1,5282,[5282],"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",False,0,5282,0,15281,1,0,0,0,0.0,0
23Y_1q21_recurrent_microdeletion_r2,19,1,['ChrY'],1,1,5282,[5282],"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",False,0,5282,0,15281,1,0,0,0,0.0,0
23Y_1q21_recurrent_microdeletion_r2,2,1,['Chr6'],2,2,764134,"[730024, 34110]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",True,1,764128,6,14120,4,2,6,750008,5.875065895841467,8
23Y_1q21_recurrent_microdeletion_r2,3,1,['Chr7'],2,2,1976,"[988, 988]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",False,0,1976,0,21974,2,0,0,0,0.0,0
23Y_1q21_recurrent_microdeletion_r2,4,4,"['Chr1', 'Chr3', 'Chr8', 'Chr9']",8,8,1461148021,"[721987151, 43740, 2615992, 265434970, 240377288, 2510, 230686118, 252]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",True,4,1457527815,3620206,118471,14,12,21,1457409344,9.16358154962313,33
23Y_1q21_recurrent_microdeletion_r2,5,1,['Chr10'],2,2,2141660,"[2155, 2139505]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",False,0,2141658,2,24308,2,0,2,2117350,6.325792653250799,2
23Y_1q21_recurrent_microdeletion_r2,6,2,"['Chr2', 'Chr11']",4,4,192512,"[135165, 38508, 11783, 7056]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",True,2,183058,9454,252506,20,0,0,0,0.0,0
23Y_1q21_recurrent_microdeletion_r2,7,1,['Chr12'],2,2,6904,"[5556, 1348]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",True,1,6900,4,24798,4,1,1,0,0.0,2
23Y_1q21_recurrent_microdeletion_r2,8,1,['Chr13'],2,2,193635223,"[524030, 193111193]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",True,1,193635213,10,22594,5,1,4,193612619,8.286933659705163,5
23Y_1q21_recurrent_microdeletion_r2,9,1,['Chr14'],2,2,20870,"[10435, 10435]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",False,0,20870,0,0,0,0,2,20870,4.319522449065454,2
23Y_2p15-16-1_microdeletion_r2,0,1,['Chr1'],2,3,10930353,"[5458997, 18587, 5452769]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",True,1,10930349,4,77170,6,1,1,10853179,7.035556965828742,2
23Y_2p15-16-1_microdeletion_r2,1,1,['Chr3'],2,2,9924,"[4962, 4962]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",False,0,9924,0,0,0,0,2,9924,3.9966867556001713,2
23Y_2p15-16-1_microdeletion_r2,10,2,"['Chr2', 'Chr14']",4,4,176227354,"[92587, 88066885, 88057447, 10435]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",True,2,118324,176109030,169530,12,1,3,0,0.0,4
23Y_2p15-16-1_microdeletion_r2,11,1,['Chr15'],2,2,9358,"[4679, 4679]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",False,0,9358,0,29356,2,0,0,0,0.0,0
23Y_2p15-16-1_microdeletion_r2,12,1,['Chr16'],2,2,7186,"[3593, 3593]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",False,0,7186,0,0,0,0,2,7186,3.8564872128686307,2
23Y_2p15-16-1_microdeletion_r2,13,1,['Chr17'],2,2,2096,"[1048, 1048]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",False,0,2096,0,22094,2,0,0,0,0.0,0
23Y_2p15-16-1_microdeletion_r2,14,1,['Chr18'],2,2,108646,"[58728, 49918]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",True,1,108646,0,88098,6,0,2,20548,4.3127695570523,2
23Y_2p15-16-1_microdeletion_r2,15,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",False,0,3800,0,23798,2,0,0,0,0.0,0
23Y_2p15-16-1_microdeletion_r2,16,1,['Chr20'],2,2,896,"[448, 448]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",False,0,896,0,0,0,0,2,896,2.9523080096621253,2
23Y_2p15-16-1_microdeletion_r2,17,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",False,0,5504,0,25502,2,0,0,0,0.0,0
23Y_2p15-16-1_microdeletion_r2,18,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",False,0,5760,0,25758,2,0,0,0,0.0,0
23Y_2p15-16-1_microdeletion_r2,19,1,['ChrX'],1,1,5282,[5282],"['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",False,0,5282,0,15281,1,0,0,0,0.0,0
23Y_2p15-16-1_microdeletion_r2,2,1,['Chr4'],2,3,15177308,"[7671227, 8500, 7497581]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",True,1,182140,14995168,56996,6,1,0,125144,5.0974100322953655,1
23Y_2p15-16-1_microdeletion_r2,20,1,['ChrY'],1,1,5282,[5282],"['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",False,0,5282,0,15281,1,0,0,0,0.0,0
23Y_2p15-16-1_microdeletion_r2,3,1,['Chr6'],2,2,89981517,"[89915181, 66336]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",True,1,89981503,14,87289,7,2,6,89894214,7.953731739466943,8
23Y_2p15-16-1_microdeletion_r2,4,2,"['Chr5', 'Chr7']",4,4,250865190,"[121731255, 3753404, 37201, 125343330]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",True,2,443722,250421468,119504,18,2,6,324218,5.510837122430044,8
23Y_2p15-16-1_microdeletion_r2,5,1,['Chr8'],2,2,5020,"[2510, 2510]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",False,0,5020,0,0,0,0,2,5020,3.7007037171450192,2
