,file_name,cluster,n_origin_chr,origin_chr,n_path_karsim,n_path_omkar,total_alignment_cost,alignment_costs,event_chr,histories,n_events,is_event_cluster,n_path_diff
296,23Y_12q14_recurrent_microdeletion_r2,12,1,['Chr17'],2,2,9358,"[4679, 4679]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",{},0,False,0
297,23Y_12q14_recurrent_microdeletion_r2,13,1,['Chr18'],2,2,7186,"[3593, 3593]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",{'left duplication inversion': 1},1,True,0
298,23Y_12q14_recurrent_microdeletion_r2,14,1,['Chr19'],2,2,2096,"[1048, 1048]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",{},0,False,0
299,23Y_12q14_recurrent_microdeletion_r2,15,1,['Chr20'],2,2,102786,"[58698, 44088]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",{},0,False,0
300,23Y_12q14_recurrent_microdeletion_r2,16,1,['Chr21'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",{},0,False,0
301,23Y_12q14_recurrent_microdeletion_r2,17,1,['Chr22'],2,2,896,"[448, 448]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",{'inversion': 1},1,True,0
302,23Y_12q14_recurrent_microdeletion_r2,18,1,['ChrX'],1,1,5504,"[2752, 2752]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",{},0,False,0
303,23Y_12q14_recurrent_microdeletion_r2,19,1,['ChrY'],1,1,7184,"[4304, 2880]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",{},0,False,0
304,23Y_12q14_recurrent_microdeletion_r2,2,2,"['Chr5', 'Chr7']",4,4,882147,"[876066, 6081]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']","{'nonreciprocal translocation': 1, 'left duplication inversion': 1}",2,True,0
305,23Y_12q14_recurrent_microdeletion_r2,3,1,['Chr8'],2,2,301387370,"[151083356, 32998, 1482970, 148788046]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",{},0,False,0
306,23Y_12q14_recurrent_microdeletion_r2,4,1,['Chr9'],2,2,5020,"[2510, 2510]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",{},0,False,0
307,23Y_12q14_recurrent_microdeletion_r2,5,1,['Chr10'],2,2,504,"[252, 252]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",{'inversion': 1},1,True,0
308,23Y_12q14_recurrent_microdeletion_r2,6,1,['Chr11'],2,2,3696266,"[3694111, 2155]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",{'tandem duplication': 1},1,True,0
309,23Y_12q14_recurrent_microdeletion_r2,7,3,"['Chr1', 'Chr2', 'Chr12']",6,6,173402,"[140481, 32921]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']","{'deletion': 1, 'inversion': 1, 'balanced reciprocal translocation': 4, 'tandem duplication': 1}",7,True,0
310,23Y_12q14_recurrent_microdeletion_r2,8,1,['Chr13'],2,2,57241317,"[57089264, 19591, 96022, 36440]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",{},0,False,0
311,23Y_12q14_recurrent_microdeletion_r2,9,2,"['Chr3', 'Chr14']",4,4,4450,"[2225, 2225]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']","{'balanced reciprocal translocation': 2, 'left duplication inversion': 1}",3,True,0
312,23Y_1q21_recurrent_microdeletion_r2,0,1,['Chr4'],2,2,81217,"[63396, 17821]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",{'deletion': 1},1,True,0
313,23Y_1q21_recurrent_microdeletion_r2,1,1,['Chr5'],2,2,11088,"[5544, 5544]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",{},0,False,0
314,23Y_1q21_recurrent_microdeletion_r2,10,1,['Chr15'],2,2,19628,"[14949, 4679]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",{'inversion': 1},1,True,0
315,23Y_1q21_recurrent_microdeletion_r2,11,1,['Chr16'],2,2,1585559,"[1581966, 3593]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",{'tandem duplication': 1},1,True,0
316,23Y_1q21_recurrent_microdeletion_r2,12,1,['Chr17'],2,2,185959,"[147571, 38388]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",{'tandem duplication': 1},1,True,0
317,23Y_1q21_recurrent_microdeletion_r2,13,1,['Chr18'],2,2,13820,"[6910, 6910]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",{},0,False,0
318,23Y_1q21_recurrent_microdeletion_r2,14,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",{},0,False,0
319,23Y_1q21_recurrent_microdeletion_r2,15,1,['Chr20'],2,2,896,"[448, 448]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",{},0,False,0
320,23Y_1q21_recurrent_microdeletion_r2,16,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",{},0,False,0
321,23Y_1q21_recurrent_microdeletion_r2,17,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",{},0,False,0
322,23Y_1q21_recurrent_microdeletion_r2,18,1,['ChrX'],1,1,5282,[5282],"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",{},0,False,0
323,23Y_1q21_recurrent_microdeletion_r2,19,1,['ChrY'],1,1,5282,[5282],"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",{},0,False,0
324,23Y_1q21_recurrent_microdeletion_r2,2,1,['Chr6'],2,2,764134,"[730024, 34110]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']","{'right duplication inversion': 1, 'tandem duplication': 1}",2,True,0
325,23Y_1q21_recurrent_microdeletion_r2,3,1,['Chr7'],2,2,1976,"[988, 988]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",{},0,False,0
326,23Y_1q21_recurrent_microdeletion_r2,4,4,"['Chr1', 'Chr3', 'Chr8', 'Chr9']",8,6,1461148021,"[721987151, 43740, 2615992, 265434970, 240377288, 2510, 230686118, 252]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']","{'deletion': 1, 'nonreciprocal translocation': 3, 'right duplication inversion': 2}",6,True,-2
327,23Y_1q21_recurrent_microdeletion_r2,5,1,['Chr10'],2,2,2141660,"[2155, 2139505]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",{},0,False,0
328,23Y_1q21_recurrent_microdeletion_r2,6,2,"['Chr2', 'Chr11']",4,4,192512,"[135165, 38508, 11783, 7056]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']","{'tandem duplication': 1, 'balanced reciprocal translocation': 2}",3,True,0
329,23Y_1q21_recurrent_microdeletion_r2,7,1,['Chr12'],2,2,6904,"[5556, 1348]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",{'inversion': 1},1,True,0
330,23Y_1q21_recurrent_microdeletion_r2,8,1,['Chr13'],2,2,193635223,"[524030, 193111193]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",{'tandem duplication': 1},1,True,0
331,23Y_1q21_recurrent_microdeletion_r2,9,1,['Chr14'],2,2,20870,"[10435, 10435]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",{},0,False,0
332,23Y_2p15-16-1_microdeletion_r2,0,1,['Chr1'],2,2,10930353,"[5458997, 18587, 5452769]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",{'tandem duplication': 1},1,True,0
333,23Y_2p15-16-1_microdeletion_r2,1,1,['Chr3'],2,2,9924,"[4962, 4962]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",{},0,False,0
334,23Y_2p15-16-1_microdeletion_r2,10,2,"['Chr2', 'Chr14']",4,4,176227354,"[92587, 88066885, 88057447, 10435]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']","{'deletion': 1, 'nonreciprocal translocation': 1}",2,True,0
335,23Y_2p15-16-1_microdeletion_r2,11,1,['Chr15'],2,2,9358,"[4679, 4679]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",{},0,False,0
336,23Y_2p15-16-1_microdeletion_r2,12,1,['Chr16'],2,2,7186,"[3593, 3593]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",{},0,False,0
337,23Y_2p15-16-1_microdeletion_r2,13,1,['Chr17'],2,2,2096,"[1048, 1048]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",{},0,False,0
338,23Y_2p15-16-1_microdeletion_r2,14,1,['Chr18'],2,2,108646,"[58728, 49918]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",{'deletion': 1},1,True,0
339,23Y_2p15-16-1_microdeletion_r2,15,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",{},0,False,0
340,23Y_2p15-16-1_microdeletion_r2,16,1,['Chr20'],2,2,896,"[448, 448]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",{},0,False,0
341,23Y_2p15-16-1_microdeletion_r2,17,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",{},0,False,0
342,23Y_2p15-16-1_microdeletion_r2,18,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",{},0,False,0
343,23Y_2p15-16-1_microdeletion_r2,19,1,['ChrX'],1,1,5282,[5282],"['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",{},0,False,0
344,23Y_2p15-16-1_microdeletion_r2,2,1,['Chr4'],2,2,15177308,"[7671227, 8500, 7497581]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",{'right duplication inversion': 1},1,True,0
345,23Y_2p15-16-1_microdeletion_r2,20,1,['ChrY'],1,1,5282,[5282],"['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",{},0,False,0
346,23Y_2p15-16-1_microdeletion_r2,3,1,['Chr6'],2,2,89981517,"[89915181, 66336]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']","{'tandem duplication': 1, 'left duplication inversion': 1}",2,True,0
347,23Y_2p15-16-1_microdeletion_r2,4,2,"['Chr5', 'Chr7']",4,4,250865190,"[121731255, 3753404, 37201, 125343330]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']","{'balanced reciprocal translocation': 2, 'nonreciprocal translocation': 1, 'deletion': 1}",4,True,0
348,23Y_2p15-16-1_microdeletion_r2,5,1,['Chr8'],2,2,5020,"[2510, 2510]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",{},0,False,0
349,23Y_2p15-16-1_microdeletion_r2,6,1,['Chr9'],2,2,504,"[252, 252]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",{},0,False,0
350,23Y_2p15-16-1_microdeletion_r2,7,1,['Chr11'],2,2,14112,"[7056, 7056]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",{},0,False,0
351,23Y_2p15-16-1_microdeletion_r2,8,2,"['Chr10', 'Chr12']",4,4,221066102,"[112251335, 2155, 108811264, 1348]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",{'nonreciprocal translocation': 1},1,True,0
352,23Y_2p15-16-1_microdeletion_r2,9,1,['Chr13'],2,2,4450,"[2225, 2225]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",{},0,False,0
353,23Y_8q21_recurrent_microdeletion_r2,0,1,['Chr1'],2,2,6176,"[3088, 3088]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",{},0,False,0
354,23Y_8q21_recurrent_microdeletion_r2,1,1,['Chr2'],2,2,2249292,"[2194491, 54801]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']","{'tandem duplication': 4, 'deletion': 2}",6,True,0
355,23Y_8q21_recurrent_microdeletion_r2,10,1,['Chr12'],2,1,260576319,"[131967411, 128608908]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']","{'deletion': 2, 'left duplication inversion': 1}",3,True,-1
356,23Y_8q21_recurrent_microdeletion_r2,11,1,['Chr13'],2,2,4450,"[2225, 2225]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",{},0,False,0
357,23Y_8q21_recurrent_microdeletion_r2,12,2,"['Chr6', 'Chr14']",4,4,157028411,"[157022330, 6081]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']","{'inversion': 1, 'balanced reciprocal translocation': 2}",3,True,0
358,23Y_8q21_recurrent_microdeletion_r2,13,1,['Chr15'],2,2,159023717,"[2006913, 157016804]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",{},0,False,0
359,23Y_8q21_recurrent_microdeletion_r2,14,1,['Chr16'],2,2,9358,"[4679, 4679]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",{'right duplication inversion': 1},1,True,0
360,23Y_8q21_recurrent_microdeletion_r2,15,1,['Chr17'],2,2,204161,"[167701, 36460]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",{'inversion': 1},1,True,0
361,23Y_8q21_recurrent_microdeletion_r2,16,1,['Chr18'],2,2,1377988,"[1376940, 1048]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",{},0,False,0
362,23Y_8q21_recurrent_microdeletion_r2,17,1,['Chr19'],2,2,13820,"[6910, 6910]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",{},0,False,0
363,23Y_8q21_recurrent_microdeletion_r2,18,1,['Chr20'],2,2,3800,"[1900, 1900]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",{},0,False,0
364,23Y_8q21_recurrent_microdeletion_r2,19,1,['Chr21'],2,2,896,"[448, 448]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",{},0,False,0
365,23Y_8q21_recurrent_microdeletion_r2,2,1,['Chr3'],2,2,9924,"[4962, 4962]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",{},0,False,0
366,23Y_8q21_recurrent_microdeletion_r2,20,1,['Chr22'],2,2,5504,"[2752, 2752]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",{},0,False,0
367,23Y_8q21_recurrent_microdeletion_r2,21,1,['ChrX'],1,1,5760,"[2880, 2880]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",{},0,False,0
368,23Y_8q21_recurrent_microdeletion_r2,22,1,['ChrY'],1,1,5282,[5282],"['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",{},0,False,0
369,23Y_8q21_recurrent_microdeletion_r2,3,1,['Chr4'],2,2,3650949,"[1879526, 1771423]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",{'left duplication inversion': 1},1,True,0
370,23Y_8q21_recurrent_microdeletion_r2,4,1,['Chr5'],2,2,11088,"[5544, 5544]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",{},0,False,0
371,23Y_8q21_recurrent_microdeletion_r2,5,1,['Chr7'],2,2,1976,"[988, 988]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",{},0,False,0
372,23Y_8q21_recurrent_microdeletion_r2,6,1,['Chr8'],2,2,441706,"[423948, 17758]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",{'deletion': 1},1,True,0
373,23Y_8q21_recurrent_microdeletion_r2,7,1,['Chr9'],2,2,504,"[252, 252]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",{},0,False,0
374,23Y_8q21_recurrent_microdeletion_r2,8,1,['Chr10'],2,2,149022,"[122501, 26521]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",{'deletion': 1},1,True,0
375,23Y_8q21_recurrent_microdeletion_r2,9,1,['Chr11'],2,2,14112,"[7056, 7056]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",{},0,False,0
376,23Y_CMT1A_r1,0,1,['Chr1'],3,3,3878183,"[144124, 3589935, 144124]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",{'arm tandem duplication': 1},1,True,0
377,23Y_CMT1A_r1,1,1,['Chr2'],2,2,143773,"[97171, 46602]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",{'tandem duplication': 1},1,True,0
378,23Y_CMT1A_r1,10,1,['Chr12'],2,2,2696,"[1348, 1348]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",{},0,False,0
379,23Y_CMT1A_r1,11,1,['Chr14'],2,2,174682251,"[174647243, 35008]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",{'left duplication inversion': 1},1,True,0
380,23Y_CMT1A_r1,12,1,['Chr15'],2,2,9358,"[4679, 4679]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",{},0,False,0
381,23Y_CMT1A_r1,13,2,"['Chr13', 'Chr16']",4,4,281587068,"[234361262, 12041, 13304, 47200461]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']","{'nonreciprocal translocation': 1, 'tandem duplication': 1}",2,True,0
382,23Y_CMT1A_r1,14,1,['Chr17'],2,2,174133,"[138357, 35776]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",{'tandem duplication': 1},1,True,0
383,23Y_CMT1A_r1,15,1,['Chr18'],2,2,174856,"[106725, 68131]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",{'tandem duplication': 1},1,True,0
384,23Y_CMT1A_r1,16,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",{},0,False,0
385,23Y_CMT1A_r1,17,1,['Chr20'],2,2,147186,"[118395, 28791]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",{'right duplication inversion': 1},1,True,0
386,23Y_CMT1A_r1,18,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",{},0,False,0
387,23Y_CMT1A_r1,19,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",{},0,False,0
388,23Y_CMT1A_r1,2,1,['Chr4'],2,2,3980,"[1990, 1990]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",{},0,False,0
